,algorithm,step,winrate,drawrate,loserate
10269,CrossQ + L2 + Target,171628,0.94,0.039999999999999994,0.03
10270,CrossQ + L2 + Target,171628,0.94,0.039999999999999994,0.019999999999999997
10271,CrossQ + L2 + Target,171635,0.94,0.039999999999999994,0.020000000000000004
10272,CrossQ + L2 + Target,171641,0.95,0.039999999999999994,0.030000000000000006
10273,CrossQ + L2 + Target,171642,0.9299999999999999,0.039999999999999994,0.019999999999999997
10274,CrossQ + L2 + Target,171643,0.9299999999999999,0.06,0.019999999999999997
10275,CrossQ + L2 + Target,171651,0.9199999999999999,0.039999999999999994,0.009999999999999993
10276,CrossQ + L2 + Target,171652,0.9299999999999999,0.039999999999999994,0.019999999999999993
10277,CrossQ + L2 + Target,171659,0.9199999999999999,0.06,0.009999999999999997
10278,CrossQ + L2 + Target,171671,0.94,0.039999999999999994,0.019999999999999997
10279,CrossQ + L2 + Target,171684,0.93,0.04999999999999999,0.02
10280,CrossQ + L2 + Target,171687,0.93,0.04999999999999999,0.020000000000000004
10281,CrossQ + L2 + Target,171690,0.92,0.039999999999999994,0.02
10282,CrossQ + L2 + Target,171703,0.92,0.05,0.02
10283,CrossQ + L2 + Target,171705,0.9099999999999999,0.05,0.03
10284,CrossQ + L2 + Target,171714,0.9199999999999999,0.05,0.03
10285,CrossQ + L2 + Target,171715,0.94,0.05,0.02
10286,CrossQ + L2 + Target,171716,0.94,0.03,0.03
10287,CrossQ + L2 + Target,171721,0.9299999999999999,0.03,0.03
10288,CrossQ + L2 + Target,171721,0.9299999999999999,0.03,0.04
10289,CrossQ + L2 + Target,171721,0.9299999999999999,0.039999999999999994,0.03
10290,CrossQ + L2 + Target,171721,0.9299999999999999,0.039999999999999994,0.04
10291,CrossQ + L2 + Target,171721,0.94,0.03,0.03
10292,CrossQ + L2 + Target,171721,0.94,0.03,0.04
10293,CrossQ + L2 + Target,171721,0.94,0.039999999999999994,0.03
10294,CrossQ + L2 + Target,171721,0.94,0.039999999999999994,0.04
10295,CrossQ + L2 + Target,171740,0.9299999999999999,0.039999999999999994,0.030000000000000002
10296,CrossQ + L2 + Target,171759,0.95,0.020000000000000004,0.030000000000000002
10297,CrossQ + L2 + Target,171762,0.9500000000000001,0.03,0.04000000000000001
10298,CrossQ + L2 + Target,171764,0.9500000000000001,0.009999999999999995,0.030000000000000006
10299,CrossQ + L2 + Target,171765,0.95,0.010000000000000002,0.030000000000000006
10300,CrossQ + L2 + Target,171780,0.96,0.019999999999999997,0.04000000000000001
10301,CrossQ + L2 + Target,171788,0.9500000000000001,0.029999999999999995,0.030000000000000006
10302,CrossQ + L2 + Target,171789,0.9400000000000001,0.02,0.04
10303,CrossQ + L2 + Target,171795,0.9400000000000001,0.010000000000000002,0.03
10304,CrossQ + L2 + Target,171806,0.9600000000000001,0.019999999999999997,0.02
10305,CrossQ + L2 + Target,171811,0.9500000000000001,0.03,0.030000000000000002
10306,CrossQ + L2 + Target,171816,0.9400000000000001,0.020000000000000004,0.030000000000000006
10307,CrossQ + L2 + Target,171820,0.9500000000000001,0.0,0.03
10308,CrossQ + L2 + Target,171821,0.96,0.010000000000000002,0.019999999999999997
10309,CrossQ + L2 + Target,171834,0.96,0.020000000000000004,0.039999999999999994
10310,CrossQ + L2 + Target,171838,0.95,0.010000000000000009,0.019999999999999993
10311,CrossQ + L2 + Target,171839,0.96,0.010000000000000009,0.030000000000000002
10312,CrossQ + L2 + Target,171840,0.95,0.010000000000000009,0.020000000000000004
10313,CrossQ + L2 + Target,171848,0.96,0.010000000000000009,0.03
10314,CrossQ + L2 + Target,171848,0.96,0.010000000000000009,0.039999999999999994
10315,CrossQ + L2 + Target,171848,0.96,0.020000000000000004,0.03
10316,CrossQ + L2 + Target,171848,0.96,0.020000000000000004,0.039999999999999994
10317,CrossQ + L2 + Target,171848,0.97,0.010000000000000009,0.03
10318,CrossQ + L2 + Target,171848,0.97,0.010000000000000009,0.039999999999999994
10319,CrossQ + L2 + Target,171848,0.97,0.020000000000000004,0.03
10320,CrossQ + L2 + Target,171848,0.97,0.020000000000000004,0.039999999999999994
10321,CrossQ + L2 + Target,171868,0.96,0.010000000000000002,0.030000000000000002
10322,CrossQ + L2 + Target,171868,0.96,0.010000000000000002,0.02000000000000001
10323,CrossQ + L2 + Target,171868,0.96,0.020000000000000004,0.030000000000000002
10324,CrossQ + L2 + Target,171868,0.96,0.020000000000000004,0.02000000000000001
10325,CrossQ + L2 + Target,171868,0.96,0.010000000000000002,0.030000000000000002
10326,CrossQ + L2 + Target,171868,0.96,0.010000000000000002,0.02000000000000001
10327,CrossQ + L2 + Target,171868,0.96,0.020000000000000004,0.030000000000000002
10328,CrossQ + L2 + Target,171868,0.96,0.020000000000000004,0.02000000000000001
10329,CrossQ + L2 + Target,171870,0.96,0.010000000000000009,0.04000000000000001
10330,CrossQ + L2 + Target,171876,0.95,0.010000000000000009,0.04
10331,CrossQ + L2 + Target,171881,0.95,0.010000000000000002,0.03
10332,CrossQ + L2 + Target,171886,0.95,0.010000000000000002,0.03
10333,CrossQ + L2 + Target,171894,0.95,0.010000000000000002,0.049999999999999996
10334,CrossQ + L2 + Target,171894,0.95,0.010000000000000002,0.04
10335,CrossQ + L2 + Target,171894,0.95,0.0,0.049999999999999996
10336,CrossQ + L2 + Target,171894,0.95,0.0,0.04
10337,CrossQ + L2 + Target,171894,0.95,0.010000000000000002,0.049999999999999996
10338,CrossQ + L2 + Target,171894,0.95,0.010000000000000002,0.04
10339,CrossQ + L2 + Target,171894,0.95,0.0,0.049999999999999996
10340,CrossQ + L2 + Target,171894,0.95,0.0,0.04
10341,CrossQ + L2 + Target,171896,0.9500000000000001,0.010000000000000002,0.05000000000000001
10342,CrossQ + L2 + Target,171896,0.9500000000000001,0.010000000000000002,0.030000000000000006
10343,CrossQ + L2 + Target,171896,0.9500000000000001,-6.938893903907228e-18,0.05000000000000001
10344,CrossQ + L2 + Target,171896,0.9500000000000001,-6.938893903907228e-18,0.030000000000000006
10345,CrossQ + L2 + Target,171896,0.9500000000000001,0.010000000000000002,0.05000000000000001
10346,CrossQ + L2 + Target,171896,0.9500000000000001,0.010000000000000002,0.030000000000000006
10347,CrossQ + L2 + Target,171896,0.9500000000000001,-6.938893903907228e-18,0.05000000000000001
10348,CrossQ + L2 + Target,171896,0.9500000000000001,-6.938893903907228e-18,0.030000000000000006
10349,CrossQ + L2 + Target,171902,0.9500000000000001,0.009999999999999995,0.05000000000000001
10350,CrossQ + L2 + Target,171907,0.9600000000000001,0.0,0.020000000000000004
10351,CrossQ + L2 + Target,171911,0.9600000000000001,0.010000000000000002,0.030000000000000013
10352,CrossQ + L2 + Target,171916,0.9600000000000001,0.010000000000000009,0.040000000000000015
10353,CrossQ + L2 + Target,171922,0.9500000000000001,6.938893903907228e-18,0.02000000000000001
10354,CrossQ + L2 + Target,171924,0.97,0.020000000000000004,0.030000000000000013
10355,CrossQ + L2 + Target,171931,0.96,0.010000000000000002,0.04000000000000001
10356,CrossQ + L2 + Target,171949,0.9600000000000001,0.009999999999999995,0.030000000000000013
10357,CrossQ + L2 + Target,171954,0.9600000000000001,0.019999999999999997,0.039999999999999994
10358,CrossQ + L2 + Target,171955,0.9600000000000001,0.020000000000000004,0.029999999999999985
10359,CrossQ + L2 + Target,171955,0.9600000000000001,0.020000000000000004,0.039999999999999994
10360,CrossQ + L2 + Target,171955,0.9600000000000001,0.010000000000000002,0.029999999999999985
10361,CrossQ + L2 + Target,171955,0.9600000000000001,0.010000000000000002,0.039999999999999994
10362,CrossQ + L2 + Target,171955,0.9600000000000001,0.020000000000000004,0.029999999999999985
10363,CrossQ + L2 + Target,171955,0.9600000000000001,0.020000000000000004,0.039999999999999994
10364,CrossQ + L2 + Target,171955,0.9600000000000001,0.010000000000000002,0.029999999999999985
10365,CrossQ + L2 + Target,171955,0.9600000000000001,0.010000000000000002,0.039999999999999994
10366,CrossQ + L2 + Target,171963,0.9600000000000001,0.010000000000000002,0.039999999999999994
10367,CrossQ + L2 + Target,171966,0.9600000000000001,0.010000000000000002,0.03
10368,CrossQ + L2 + Target,171974,0.96,6.938893903907228e-18,0.03
10369,CrossQ + L2 + Target,171980,0.95,0.02000000000000001,0.03999999999999998
10370,CrossQ + L2 + Target,171982,0.96,0.010000000000000002,0.03
10371,CrossQ + L2 + Target,171982,0.96,0.010000000000000002,0.030000000000000013
10372,CrossQ + L2 + Target,171982,0.96,0.010000000000000002,0.03
10373,CrossQ + L2 + Target,171982,0.96,0.010000000000000002,0.030000000000000013
10374,CrossQ + L2 + Target,171982,0.95,0.010000000000000002,0.03
10375,CrossQ + L2 + Target,171982,0.95,0.010000000000000002,0.030000000000000013
10376,CrossQ + L2 + Target,171982,0.95,0.010000000000000002,0.03
10377,CrossQ + L2 + Target,171982,0.95,0.010000000000000002,0.030000000000000013
10378,CrossQ + L2 + Target,171989,0.9499999999999998,0.010000000000000009,0.039999999999999994
10379,CrossQ + L2 + Target,172020,0.9599999999999999,0.010000000000000012,0.039999999999999994
10380,CrossQ + L2 + Target,172028,0.9699999999999999,0.020000000000000007,0.030000000000000013
10381,CrossQ + L2 + Target,172033,0.9599999999999999,0.020000000000000004,0.020000000000000004
10382,CrossQ + L2 + Target,172046,0.9499999999999998,0.020000000000000004,0.020000000000000004
10383,CrossQ + L2 + Target,172047,0.9599999999999999,0.010000000000000002,0.03
10384,CrossQ + L2 + Target,172059,0.9499999999999998,6.938893903907228e-18,0.029999999999999985
10385,CrossQ + L2 + Target,172065,0.9599999999999999,0.010000000000000009,0.01999999999999999
10386,CrossQ + L2 + Target,172066,0.96,0.010000000000000009,0.01999999999999999
10387,CrossQ + L2 + Target,172071,0.96,0.010000000000000009,0.030000000000000013
10388,CrossQ + L2 + Target,172079,0.96,0.010000000000000009,0.04000000000000001
10389,CrossQ + L2 + Target,172096,0.97,1.3877787807814457e-17,0.019999999999999976
10390,CrossQ + L2 + Target,172097,0.9700000000000001,0.010000000000000009,0.029999999999999985
10391,CrossQ + L2 + Target,172121,0.9700000000000001,0.010000000000000002,0.020000000000000004
10392,CrossQ + L2 + Target,172122,0.9700000000000001,0.010000000000000002,0.019999999999999997
10393,CrossQ + L2 + Target,172135,0.9600000000000001,0.020000000000000004,0.029999999999999992
10394,CrossQ + L2 + Target,172136,0.9600000000000001,0.02000000000000001,0.029999999999999992
10395,CrossQ + L2 + Target,172137,0.9400000000000001,0.010000000000000016,0.029999999999999992
10396,CrossQ + L2 + Target,172138,0.9600000000000001,0.03,0.03
10397,CrossQ + L2 + Target,172147,0.9500000000000001,0.019999999999999997,0.03
10398,CrossQ + L2 + Target,172164,0.9500000000000001,0.030000000000000006,0.03
10399,CrossQ + L2 + Target,172169,0.9500000000000001,0.030000000000000006,0.030000000000000013
10400,CrossQ + L2 + Target,172172,0.9500000000000001,0.010000000000000009,0.020000000000000004
10401,CrossQ + L2 + Target,172179,0.9600000000000001,0.010000000000000016,0.020000000000000004
10402,CrossQ + L2 + Target,172181,0.9600000000000001,0.010000000000000016,0.020000000000000004
10403,CrossQ + L2 + Target,172187,0.9600000000000001,0.02000000000000001,0.020000000000000004
10404,CrossQ + L2 + Target,172199,0.9400000000000001,0.02000000000000001,0.030000000000000013
10405,CrossQ + L2 + Target,172208,0.9500000000000001,0.020000000000000004,0.04000000000000001
10406,CrossQ + L2 + Target,172211,0.9600000000000001,0.020000000000000004,0.03
10407,CrossQ + L2 + Target,172212,0.9600000000000001,0.030000000000000006,0.029999999999999985
10408,CrossQ + L2 + Target,172218,0.9400000000000001,0.010000000000000002,0.01999999999999999
10409,CrossQ + L2 + Target,172218,0.9400000000000001,0.010000000000000002,0.029999999999999985
10410,CrossQ + L2 + Target,172218,0.9400000000000001,0.010000000000000005,0.01999999999999999
10411,CrossQ + L2 + Target,172218,0.9400000000000001,0.010000000000000005,0.029999999999999985
10412,CrossQ + L2 + Target,172218,0.9600000000000001,0.010000000000000002,0.01999999999999999
10413,CrossQ + L2 + Target,172218,0.9600000000000001,0.010000000000000002,0.029999999999999985
10414,CrossQ + L2 + Target,172218,0.9600000000000001,0.010000000000000005,0.01999999999999999
10415,CrossQ + L2 + Target,172218,0.9600000000000001,0.010000000000000005,0.029999999999999985
10416,CrossQ + L2 + Target,172227,0.9600000000000001,0.010000000000000005,0.03999999999999998
10417,CrossQ + L2 + Target,172247,0.9500000000000001,0.020000000000000004,0.03
10418,CrossQ + L2 + Target,172256,0.9500000000000001,0.02000000000000001,0.03
10419,CrossQ + L2 + Target,172264,0.9500000000000001,0.020000000000000014,0.039999999999999994
10420,CrossQ + L2 + Target,172266,0.9500000000000001,0.03000000000000001,0.020000000000000004
10421,CrossQ + L2 + Target,172267,0.9500000000000001,0.02,0.020000000000000004
10422,CrossQ + L2 + Target,172276,0.9600000000000001,-3.469446951953614e-18,0.020000000000000004
10423,CrossQ + L2 + Target,172289,0.9600000000000001,0.010000000000000002,0.04000000000000001
10424,CrossQ + L2 + Target,172303,0.9600000000000001,0.010000000000000002,0.04000000000000001
10425,CrossQ + L2 + Target,172308,0.9700000000000001,6.938893903907228e-18,0.03999999999999998
10426,CrossQ + L2 + Target,172309,0.9500000000000001,0.02000000000000001,0.019999999999999976
10427,CrossQ + L2 + Target,172311,0.95,6.938893903907228e-18,0.039999999999999966
10428,CrossQ + L2 + Target,172317,0.96,6.938893903907228e-18,0.029999999999999957
10429,CrossQ + L2 + Target,172321,0.9600000000000001,0.020000000000000004,0.029999999999999957
10430,CrossQ + L2 + Target,172333,0.9600000000000001,6.938893903907228e-18,0.019999999999999962
10431,CrossQ + L2 + Target,172334,0.97,0.020000000000000004,0.009999999999999981
10432,CrossQ + L2 + Target,172337,0.96,0.010000000000000004,0.01999999999999999
10433,CrossQ + L2 + Target,172341,0.97,6.938893903907228e-18,0.02999999999999997
10434,CrossQ + L2 + Target,172345,0.96,0.010000000000000002,0.019999999999999962
10435,CrossQ + L2 + Target,172348,0.97,0.010000000000000002,0.009999999999999981
10436,CrossQ + L2 + Target,172349,0.97,0.010000000000000002,0.019999999999999976
10437,CrossQ + L2 + Target,172356,0.98,6.938893903907228e-18,0.009999999999999995
10438,CrossQ + L2 + Target,172370,0.96,0.02000000000000001,0.020000000000000004
10439,CrossQ + L2 + Target,172384,0.97,6.938893903907228e-18,0.009999999999999995
10440,CrossQ + L2 + Target,172391,0.96,0.010000000000000002,0.01999999999999999
10441,CrossQ + L2 + Target,172392,0.97,0.020000000000000004,0.01999999999999999
10442,CrossQ + L2 + Target,172393,0.96,0.010000000000000009,0.010000000000000009
10443,CrossQ + L2 + Target,172395,0.96,0.010000000000000002,0.020000000000000018
10444,CrossQ + L2 + Target,172397,0.97,0.010000000000000002,0.010000000000000009
10445,CrossQ + L2 + Target,172398,0.97,0.020000000000000004,0.01999999999999999
10446,CrossQ + L2 + Target,172407,0.96,0.0,0.029999999999999985
10447,CrossQ + L2 + Target,172415,0.98,0.009999999999999998,0.020000000000000004
10448,CrossQ + L2 + Target,172418,0.98,0.010000000000000002,0.020000000000000004
10449,CrossQ + L2 + Target,172423,0.97,0.020000000000000004,0.030000000000000013
10450,CrossQ + L2 + Target,172430,0.97,1.734723475976807e-18,0.020000000000000018
10451,CrossQ + L2 + Target,172433,0.97,0.010000000000000002,0.010000000000000009
10452,CrossQ + L2 + Target,172456,0.97,0.009999999999999998,0.01999999999999999
10453,CrossQ + L2 + Target,172461,0.96,0.019999999999999997,0.01999999999999999
10454,CrossQ + L2 + Target,172477,0.98,-1.734723475976807e-18,0.03
10455,CrossQ + L2 + Target,172482,0.97,0.009999999999999998,0.020000000000000004
10456,CrossQ + L2 + Target,172484,0.96,0.009999999999999995,0.020000000000000004
10457,CrossQ + L2 + Target,172488,0.96,0.019999999999999993,0.010000000000000009
10458,CrossQ + L2 + Target,172509,0.98,-6.938893903907228e-18,0.030000000000000013
10459,CrossQ + L2 + Target,172510,0.97,0.009999999999999995,0.020000000000000004
10460,CrossQ + L2 + Target,172511,0.99,0.019999999999999993,0.0
10461,CrossQ + L2 + Target,172513,0.98,0.019999999999999993,0.01999999999999999
10462,CrossQ + L2 + Target,172515,0.98,0.009999999999999998,0.01999999999999999
10463,CrossQ + L2 + Target,172516,0.98,0.009999999999999998,0.009999999999999995
10464,CrossQ + L2 + Target,172519,0.97,0.019999999999999993,0.009999999999999995
10465,CrossQ + L2 + Target,172519,0.97,0.019999999999999993,0.0
10466,CrossQ + L2 + Target,172519,0.97,0.009999999999999992,0.009999999999999995
10467,CrossQ + L2 + Target,172519,0.97,0.009999999999999992,0.0
10468,CrossQ + L2 + Target,172519,0.99,0.019999999999999993,0.009999999999999995
10469,CrossQ + L2 + Target,172519,0.99,0.019999999999999993,0.0
10470,CrossQ + L2 + Target,172519,0.99,0.009999999999999992,0.009999999999999995
10471,CrossQ + L2 + Target,172519,0.99,0.009999999999999992,0.0
10472,CrossQ + L2 + Target,172524,0.98,0.01999999999999999,0.010000000000000009
10473,CrossQ + L2 + Target,172524,0.98,0.01999999999999999,0.0
10474,CrossQ + L2 + Target,172524,0.98,0.009999999999999995,0.010000000000000009
10475,CrossQ + L2 + Target,172524,0.98,0.009999999999999995,0.0
10476,CrossQ + L2 + Target,172524,0.98,0.01999999999999999,0.010000000000000009
10477,CrossQ + L2 + Target,172524,0.98,0.01999999999999999,0.0
10478,CrossQ + L2 + Target,172524,0.98,0.009999999999999995,0.010000000000000009
10479,CrossQ + L2 + Target,172524,0.98,0.009999999999999995,0.0
10480,CrossQ + L2 + Target,172542,0.97,0.009999999999999998,0.009999999999999995
10481,CrossQ + L2 + Target,172563,0.99,-6.938893903907228e-18,0.009999999999999995
10482,CrossQ + L2 + Target,172567,0.98,0.019999999999999993,0.0
10483,CrossQ + L2 + Target,172570,0.98,0.009999999999999992,0.020000000000000004
10484,CrossQ + L2 + Target,172572,0.98,0.009999999999999992,0.020000000000000004
10485,CrossQ + L2 + Target,172575,0.98,0.01999999999999999,0.010000000000000009
10486,CrossQ + L2 + Target,172580,0.98,-8.673617379884035e-18,0.020000000000000004
10487,CrossQ + L2 + Target,172586,0.97,0.009999999999999995,0.0
10488,CrossQ + L2 + Target,172590,0.98,0.009999999999999992,0.020000000000000004
10489,CrossQ + L2 + Target,172594,0.97,0.01999999999999999,0.0
10490,CrossQ + L2 + Target,172598,0.99,0.01999999999999999,0.0
10491,CrossQ + L2 + Target,172602,0.99,0.009999999999999988,0.020000000000000004
10492,CrossQ + L2 + Target,172629,0.97,0.019999999999999993,0.010000000000000009
10493,CrossQ + L2 + Target,172638,0.99,0.009999999999999993,0.010000000000000009
10494,CrossQ + L2 + Target,172641,0.97,0.009999999999999993,0.02000000000000001
10495,CrossQ + L2 + Target,172648,0.98,0.019999999999999997,1.3877787807814457e-17
10496,CrossQ + L2 + Target,172652,0.98,3.469446951953614e-18,0.010000000000000009
10497,CrossQ + L2 + Target,172654,0.99,0.010000000000000002,0.010000000000000002
10498,CrossQ + L2 + Target,172667,0.98,-3.469446951953614e-18,0.020000000000000004
10499,CrossQ + L2 + Target,172676,0.98,0.009999999999999992,0.010000000000000009
10500,CrossQ + L2 + Target,172680,0.98,0.009999999999999992,0.010000000000000009
10501,CrossQ + L2 + Target,172681,0.99,0.009999999999999998,0.0
10502,CrossQ + L2 + Target,172695,0.99,0.019999999999999997,0.02
10503,CrossQ + L2 + Target,172696,0.99,0.009999999999999998,0.010000000000000002
10504,CrossQ + L2 + Target,172704,0.98,0.019999999999999997,0.010000000000000005
10505,CrossQ + L2 + Target,172712,0.98,0.009999999999999993,0.020000000000000004
10506,CrossQ + L2 + Target,172732,0.97,0.019999999999999993,0.0
10507,CrossQ + L2 + Target,172733,0.97,0.009999999999999993,0.020000000000000004
10508,CrossQ + L2 + Target,172737,0.98,0.00999999999999999,0.010000000000000009
10509,CrossQ + L2 + Target,172760,0.98,0.009999999999999993,0.010000000000000009
10510,CrossQ + L2 + Target,172764,0.97,0.009999999999999993,0.010000000000000009
10511,CrossQ + L2 + Target,172764,0.97,0.009999999999999993,6.938893903907228e-18
10512,CrossQ + L2 + Target,172764,0.97,0.00999999999999999,0.010000000000000009
10513,CrossQ + L2 + Target,172764,0.97,0.00999999999999999,6.938893903907228e-18
10514,CrossQ + L2 + Target,172764,0.98,0.009999999999999993,0.010000000000000009
10515,CrossQ + L2 + Target,172764,0.98,0.009999999999999993,6.938893903907228e-18
10516,CrossQ + L2 + Target,172764,0.98,0.00999999999999999,0.010000000000000009
10517,CrossQ + L2 + Target,172764,0.98,0.00999999999999999,6.938893903907228e-18
10518,CrossQ + L2 + Target,172768,0.97,-5.204170427930421e-18,0.010000000000000009
10519,CrossQ + L2 + Target,172784,0.99,-5.204170427930421e-18,0.02000000000000001
10520,CrossQ + L2 + Target,172785,0.98,-0.010000000000000014,0.02000000000000001
10521,CrossQ + L2 + Target,172813,1.0,-1.3877787807814457e-17,0.010000000000000009
10522,CrossQ + L2 + Target,172817,0.99,-0.010000000000000012,6.938893903907228e-18
10523,CrossQ + L2 + Target,172839,0.99,-0.010000000000000012,0.010000000000000009
10524,CrossQ + L2 + Target,172840,0.98,-1.3877787807814457e-17,0.020000000000000004
10525,CrossQ + L2 + Target,172841,0.99,-1.3877787807814457e-17,0.010000000000000002
10526,CrossQ + L2 + Target,172844,0.99,0.009999999999999988,0.019999999999999997
10527,CrossQ + L2 + Target,172848,0.99,0.009999999999999988,0.019999999999999997
10528,CrossQ + L2 + Target,172854,1.0,-6.938893903907228e-18,0.019999999999999997
10529,CrossQ + L2 + Target,172855,1.0,-6.938893903907228e-18,-3.469446951953614e-18
10530,CrossQ + L2 + Target,172866,0.99,-0.010000000000000009,0.020000000000000004
10531,CrossQ + L2 + Target,172869,0.99,-6.938893903907228e-18,0.010000000000000007
10532,CrossQ + L2 + Target,172871,0.99,0.009999999999999995,0.010000000000000004
10533,CrossQ + L2 + Target,172881,0.98,0.0,0.010000000000000004
10534,CrossQ + L2 + Target,172889,0.99,0.010000000000000002,3.469446951953614e-18
10535,CrossQ + L2 + Target,172905,0.98,-5.204170427930421e-18,0.010000000000000002
10536,CrossQ + L2 + Target,172909,0.99,-0.01,0.0
10537,CrossQ + L2 + Target,172914,0.99,-0.01,0.010000000000000002
10538,CrossQ + L2 + Target,172915,0.99,-3.469446951953614e-18,0.020000000000000004
10539,CrossQ + L2 + Target,172916,0.99,-0.01,0.010000000000000002
10540,CrossQ + L2 + Target,172917,0.98,6.938893903907228e-18,0.019999999999999997
10541,CrossQ + L2 + Target,172929,0.99,3.469446951953614e-18,-1.734723475976807e-18
10542,CrossQ + L2 + Target,172930,0.9799999999999999,0.010000000000000005,0.01
10543,CrossQ + L2 + Target,172946,0.98,6.938893903907228e-18,3.469446951953614e-18
10544,CrossQ + L2 + Target,172946,0.98,6.938893903907228e-18,0.02
10545,CrossQ + L2 + Target,172946,0.98,-0.010000000000000002,3.469446951953614e-18
10546,CrossQ + L2 + Target,172946,0.98,-0.010000000000000002,0.02
10547,CrossQ + L2 + Target,172946,0.99,6.938893903907228e-18,3.469446951953614e-18
10548,CrossQ + L2 + Target,172946,0.99,6.938893903907228e-18,0.02
10549,CrossQ + L2 + Target,172946,0.99,-0.010000000000000002,3.469446951953614e-18
10550,CrossQ + L2 + Target,172946,0.99,-0.010000000000000002,0.02
10551,CrossQ + L2 + Target,172947,1.0,-6.938893903907228e-18,0.009999999999999997
10552,CrossQ + L2 + Target,172957,1.0,-6.938893903907228e-18,0.0
10553,CrossQ + L2 + Target,172960,1.0,-0.010000000000000002,0.01
10554,CrossQ + L2 + Target,172963,1.0,0.010000000000000002,0.01
10555,CrossQ + L2 + Target,172964,1.0,0.0,0.02
10556,CrossQ + L2 + Target,172989,0.99,-0.010000000000000009,0.02
10557,CrossQ + L2 + Target,172991,0.97,0.009999999999999995,0.02
10558,CrossQ + L2 + Target,172999,0.98,0.0,0.03
10559,CrossQ + L2 + Target,173009,0.98,-3.469446951953614e-18,0.03
10560,CrossQ + L2 + Target,173011,0.97,0.009999999999999992,0.02
10561,CrossQ + L2 + Target,173016,0.98,-6.938893903907228e-18,0.03
10562,CrossQ + L2 + Target,173019,0.98,6.938893903907228e-18,0.019999999999999997
10563,CrossQ + L2 + Target,173041,0.98,0.010000000000000002,0.019999999999999997
10564,CrossQ + L2 + Target,173041,0.98,0.010000000000000002,0.009999999999999997
10565,CrossQ + L2 + Target,173041,0.98,0.009999999999999998,0.019999999999999997
10566,CrossQ + L2 + Target,173041,0.98,0.009999999999999998,0.009999999999999997
10567,CrossQ + L2 + Target,173041,0.98,0.010000000000000002,0.019999999999999997
10568,CrossQ + L2 + Target,173041,0.98,0.010000000000000002,0.009999999999999997
10569,CrossQ + L2 + Target,173041,0.98,0.009999999999999998,0.019999999999999997
10570,CrossQ + L2 + Target,173041,0.98,0.009999999999999998,0.009999999999999997
10571,CrossQ + L2 + Target,173043,0.98,-0.009999999999999998,0.03
10572,CrossQ + L2 + Target,173047,0.99,-3.469446951953614e-18,0.02
10573,CrossQ + L2 + Target,173069,0.99,-1.0408340855860843e-17,0.010000000000000005
10574,CrossQ + L2 + Target,173070,0.98,-6.938893903907228e-18,0.020000000000000004
10575,CrossQ + L2 + Target,173076,0.98,-0.010000000000000002,0.04
10576,CrossQ + L2 + Target,173083,0.98,0.010000000000000002,0.030000000000000006
10577,CrossQ + L2 + Target,173093,0.97,6.938893903907228e-18,0.030000000000000006
10578,CrossQ + L2 + Target,173099,0.96,0.0,0.03
10579,CrossQ + L2 + Target,173122,0.98,-0.010000000000000002,0.01999999999999999
10580,CrossQ + L2 + Target,173123,0.97,0.009999999999999995,0.049999999999999996
10581,CrossQ + L2 + Target,173128,0.96,-6.938893903907228e-18,0.05000000000000001
10582,CrossQ + L2 + Target,173146,0.96,0.0,0.04000000000000001
10583,CrossQ + L2 + Target,173150,0.97,6.938893903907228e-18,0.05
10584,CrossQ + L2 + Target,173162,0.95,6.938893903907228e-18,0.04
10585,CrossQ + L2 + Target,173168,0.97,-0.010000000000000002,0.04000000000000001
10586,CrossQ + L2 + Target,173177,0.9600000000000001,-0.010000000000000009,0.03000000000000001
10587,CrossQ + L2 + Target,173178,0.96,-0.009999999999999995,0.05
10588,CrossQ + L2 + Target,173189,0.95,0.009999999999999995,0.05
10589,CrossQ + L2 + Target,173192,0.9400000000000001,-1.3877787807814457e-17,0.039999999999999994
10590,CrossQ + L2 + Target,173204,0.9400000000000001,-0.010000000000000009,0.049999999999999996
10591,CrossQ + L2 + Target,173207,0.9600000000000001,0.0,0.05
10592,CrossQ + L2 + Target,173210,0.9400000000000001,0.0,0.04000000000000001
10593,CrossQ + L2 + Target,173228,0.96,0.0,0.05
10594,CrossQ + L2 + Target,173231,0.95,0.0,0.05000000000000001
10595,CrossQ + L2 + Target,173233,0.9499999999999998,-1.3877787807814457e-17,0.05000000000000001
10596,CrossQ + L2 + Target,173234,0.9499999999999998,-0.010000000000000016,0.05
10597,CrossQ + L2 + Target,173235,0.9399999999999998,0.009999999999999988,0.05
10598,CrossQ + L2 + Target,173243,0.9599999999999999,-1.3877787807814457e-17,0.05
10599,CrossQ + L2 + Target,173263,0.95,-1.3877787807814457e-17,0.06
10600,CrossQ + L2 + Target,173273,0.95,-1.3877787807814457e-17,0.06
10601,CrossQ + L2 + Target,173278,0.9500000000000001,-1.3877787807814457e-17,0.05
10602,CrossQ + L2 + Target,173291,0.9500000000000001,-0.010000000000000002,0.04000000000000001
10603,CrossQ + L2 + Target,173308,0.9400000000000001,-0.009999999999999995,0.05
10604,CrossQ + L2 + Target,173310,0.96,6.938893903907228e-18,0.05
10605,CrossQ + L2 + Target,173313,0.96,0.0,0.05000000000000002
10606,CrossQ + L2 + Target,173317,0.97,0.0,0.030000000000000013
